query_table,join_table,join_column,query_set_size,join_set_size,joinability,processed,jsim
25703266-1_0,25703266-1_9,n&w class,17,31,10,True,0.2631578947368421
25443478-1_0,25443478-1_1,winner,8,9,4,False,0.3076923076923077
25443478-1_0,25443478-1_2,winner,8,35,4,False,0.10256410256410256
25443478-1_0,25443478-1_3,winner,8,32,2,False,0.05263157894736842
25443478-1_0,25443478-1_4,winner,8,32,4,True,0.1111111111111111
18812411-2_0,18812411-2_1,player player,23,84,15,False,0.16304347826086957
18812411-2_0,18812411-2_2,player player,23,47,8,False,0.12903225806451613
18812411-2_0,18812411-2_3,player player,23,65,11,False,0.14285714285714285
18812411-2_0,18812411-2_4,player player,23,60,10,False,0.136986301369863
18812411-2_0,18812411-2_5,player player,23,79,15,False,0.1724137931034483
18812411-2_0,18812411-2_6,player player,23,59,12,False,0.17142857142857143
18812411-2_0,18812411-2_7,player player,23,40,11,False,0.21153846153846154
18812411-2_0,18812411-2_8,player player,23,42,15,False,0.3
18812411-2_0,18812411-2_9,player player,23,32,12,True,0.27906976744186046
4045456-2_0,4045456-2_1,year,28,24,21,False,0.6774193548387096
4045456-2_0,4045456-2_2,year,28,38,11,False,0.2
4045456-2_0,4045456-2_3,year,28,22,11,False,0.28205128205128205
4045456-2_0,4045456-2_4,year,28,48,14,False,0.22580645161290322
4045456-2_0,4045456-2_5,year,28,31,13,False,0.2826086956521739
4045456-2_0,4045456-2_6,year,28,44,19,False,0.3584905660377358
4045456-2_0,4045456-2_7,year,28,32,14,False,0.30434782608695654
4045456-2_0,4045456-2_8,year,28,23,10,True,0.24390243902439024
11662841-1_0,11662841-1_1,film,10,14,5,False,0.2631578947368421
11662841-1_0,11662841-1_2,film,10,26,6,False,0.2
11662841-1_0,11662841-1_3,film,10,13,3,False,0.15
11662841-1_0,11662841-1_4,film,10,9,5,False,0.35714285714285715
11662841-1_0,11662841-1_5,film,10,8,6,False,0.5
11662841-1_0,11662841-1_6,film,10,19,4,False,0.16
11662841-1_0,11662841-1_7,film,10,15,3,False,0.13636363636363635
11662841-1_0,11662841-1_8,film,10,16,4,False,0.18181818181818182
11662841-1_0,11662841-1_9,film,10,13,5,True,0.2777777777777778
23890924-1_0,23890924-1_1,team,18,18,11,False,0.44
23890924-1_0,23890924-1_2,team,18,16,9,False,0.36
23890924-1_0,23890924-1_3,team,18,26,14,False,0.4666666666666667
23890924-1_0,23890924-1_4,team,18,16,13,False,0.6190476190476191
23890924-1_0,23890924-1_5,team,18,14,11,False,0.5238095238095238
23890924-1_0,23890924-1_6,team,18,23,13,True,0.4642857142857143
536461-1_0,536461-1_1,year,25,15,11,False,0.3793103448275862
536461-1_0,536461-1_2,year,25,14,8,False,0.25806451612903225
8591770-2_0,8591770-2_1,name,20,40,12,False,0.25
8591770-2_0,8591770-2_2,name,20,39,11,False,0.22916666666666666
8591770-2_0,8591770-2_3,name,20,35,9,False,0.1956521739130435
8591770-2_0,8591770-2_4,name,20,37,13,False,0.29545454545454547
8591770-2_0,8591770-2_5,name,20,27,15,True,0.46875
15459234-1_0,15459234-1_1,hometown,19,9,9,False,0.47368421052631576
15459234-1_0,15459234-1_2,hometown,19,18,14,False,0.6086956521739131
15459234-1_0,15459234-1_3,hometown,19,15,12,False,0.5454545454545454
1363565-4_0,1363565-4_1,name,13,39,11,False,0.2682926829268293
29067598-1_0,29067598-1_1,name,14,15,8,False,0.38095238095238093
28004931-2_0,28004931-2_1,team,9,12,5,False,0.3125
28004931-2_0,28004931-2_2,team,9,12,7,False,0.5
28004931-2_0,28004931-2_3,team,9,15,7,False,0.4117647058823529
28004931-2_0,28004931-2_4,team,9,6,4,True,0.36363636363636365
13467958-2_0,13467958-2_1,route,24,18,12,False,0.4
13467958-2_0,13467958-2_2,route,24,41,18,False,0.3829787234042553
17747983-2_0,17747983-2_1,rider,7,11,5,False,0.38461538461538464
17747983-2_0,17747983-2_2,rider,7,28,5,False,0.16666666666666666
17747983-2_0,17747983-2_3,rider,7,21,3,False,0.12
17747983-2_0,17747983-2_4,rider,7,23,4,False,0.15384615384615385
17747983-2_0,17747983-2_5,rider,7,5,2,True,0.2
23230401-3_0,23230401-3_1,electoral district,20,29,16,False,0.48484848484848486
23230401-3_0,23230401-3_2,electoral district,20,31,14,False,0.3783783783783784
23230401-3_0,23230401-3_3,electoral district,20,14,7,False,0.25925925925925924
23230401-3_0,23230401-3_4,electoral district,20,15,8,False,0.2962962962962963
23230401-3_0,23230401-3_5,electoral district,20,30,16,True,0.47058823529411764
35705152-1_0,35705152-1_1,single,30,34,24,False,0.6
30510072-6_0,30510072-6_1,name name,13,21,6,False,0.21428571428571427
30510072-6_0,30510072-6_2,name name,13,31,4,False,0.1
30510072-6_0,30510072-6_3,name name,13,13,9,False,0.5294117647058824
30510072-6_0,30510072-6_4,name name,13,13,9,True,0.5294117647058824
1745506-2_0,1745506-2_1,medal,4,8,4,False,0.5
1745506-2_0,1745506-2_2,medal,4,5,4,False,0.8
1745506-2_0,1745506-2_3,medal,4,6,4,False,0.6666666666666666
1745506-2_0,1745506-2_4,medal,4,3,3,False,0.75
1745506-2_0,1745506-2_5,medal,4,4,4,False,1.0
1745506-2_0,1745506-2_6,medal,4,4,4,True,1.0
5614367-1_0,5614367-1_1,player,16,32,8,False,0.2
5614367-1_0,5614367-1_2,player,16,21,12,False,0.48
5614367-1_0,5614367-1_3,player,16,44,14,False,0.30434782608695654
5614367-1_0,5614367-1_4,player,16,38,13,True,0.3170731707317073
14611466-1_0,14611466-1_1,tournament,13,17,11,False,0.5789473684210527
14611466-1_0,14611466-1_2,tournament,13,10,4,False,0.21052631578947367
14611466-1_0,14611466-1_3,tournament,13,28,11,False,0.36666666666666664
14611466-1_0,14611466-1_4,tournament,13,25,7,False,0.22580645161290322
14611466-1_0,14611466-1_5,tournament,13,30,5,False,0.13157894736842105
14611466-1_0,14611466-1_6,tournament,13,34,4,False,0.09302325581395349
14611466-1_0,14611466-1_7,tournament,13,17,10,True,0.5
807472-1_0,807472-1_1,club performance season paraguay,18,19,13,False,0.5416666666666666
807472-1_0,807472-1_2,club performance season paraguay,18,14,11,False,0.5238095238095238
807472-1_0,807472-1_3,club performance season paraguay,18,19,8,False,0.27586206896551724
807472-1_0,807472-1_4,club performance season paraguay,18,18,15,False,0.7142857142857143
807472-1_0,807472-1_5,club performance season paraguay,18,12,8,False,0.36363636363636365
807472-1_0,807472-1_6,club performance season paraguay,18,25,14,False,0.4827586206896552
807472-1_0,807472-1_7,club performance season paraguay,18,22,13,False,0.48148148148148145
807472-1_0,807472-1_8,club performance season paraguay,18,19,10,True,0.37037037037037035
10339270-1_0,10339270-1_1,2011 population,4,4,4,False,1.0
10339270-1_0,10339270-1_2,2011 population,4,3,3,False,0.75
10339270-1_0,10339270-1_3,2011 population,4,3,3,False,0.75
10339270-1_0,10339270-1_4,2011 population,4,3,3,False,0.75
10339270-1_0,10339270-1_5,2011 population,4,3,3,False,0.75
10339270-1_0,10339270-1_6,2011 population,4,4,4,False,1.0
10339270-1_0,10339270-1_7,2011 population,4,3,3,False,0.75
10339270-1_0,10339270-1_8,2011 population,4,4,4,True,1.0
9164566-5_0,9164566-5_1,category,18,16,12,False,0.5454545454545454
9164566-5_0,9164566-5_2,category,18,11,6,False,0.2608695652173913
9164566-5_0,9164566-5_3,category,18,22,13,False,0.48148148148148145
9164566-5_0,9164566-5_4,category,18,11,8,False,0.38095238095238093
9164566-5_0,9164566-5_5,category,18,23,8,False,0.24242424242424243
9164566-5_0,9164566-5_6,category,18,16,13,False,0.6190476190476191
9164566-5_0,9164566-5_7,category,18,24,11,True,0.3548387096774194
5798960-1_0,5798960-1_1,firm,27,15,15,False,0.5555555555555556
5798960-1_0,5798960-1_2,firm,27,34,23,False,0.6052631578947368
5798960-1_0,5798960-1_3,firm,27,16,13,False,0.43333333333333335
1243542-4_0,1243542-4_1,name,22,45,17,False,0.34
1243542-4_0,1243542-4_2,name,22,51,16,False,0.2807017543859649
1243542-4_0,1243542-4_3,name,22,39,16,False,0.35555555555555557
1243542-4_0,1243542-4_4,name,22,43,9,False,0.16071428571428573
1243542-4_0,1243542-4_5,name,22,36,18,False,0.45
1243542-4_0,1243542-4_6,name,22,30,7,True,0.15555555555555556
3481539-1_0,3481539-1_1,name,44,45,22,False,0.3283582089552239
3481539-1_0,3481539-1_2,name,44,79,30,False,0.3225806451612903
3481539-1_0,3481539-1_3,name,44,64,37,False,0.5211267605633803
3481539-1_0,3481539-1_4,name,44,58,29,False,0.3972602739726027
3481539-1_0,3481539-1_5,name,44,79,28,False,0.29473684210526313
3481539-1_0,3481539-1_6,name,44,60,21,False,0.25301204819277107
3481539-1_0,3481539-1_7,name,44,64,31,False,0.4025974025974026
3481539-1_0,3481539-1_8,name,44,68,30,True,0.36585365853658536
892306-1_0,892306-1_1,name,40,73,27,False,0.313953488372093
24237133-1_0,24237133-1_1,name,17,17,10,False,0.4166666666666667
24237133-1_0,24237133-1_2,name,17,22,13,False,0.5
21330974-2_0,21330974-2_1,year year,10,17,8,False,0.42105263157894735
21330974-2_0,21330974-2_2,year year,10,19,4,False,0.16
21330974-2_0,21330974-2_3,year year,10,15,5,False,0.25
21330974-2_0,21330974-2_4,year year,10,18,7,False,0.3333333333333333
21330974-2_0,21330974-2_5,year year,10,10,3,True,0.17647058823529413
38646318-5_0,38646318-5_1,party,22,25,8,False,0.20512820512820512
38646318-5_0,38646318-5_2,party,22,29,16,False,0.45714285714285713
38646318-5_0,38646318-5_3,party,22,48,17,False,0.32075471698113206
38646318-5_0,38646318-5_4,party,22,23,10,False,0.2857142857142857
38646318-5_0,38646318-5_5,party,22,26,9,False,0.23076923076923078
38646318-5_0,38646318-5_6,party,22,24,16,False,0.5333333333333333
38646318-5_0,38646318-5_7,party,22,50,12,False,0.2
38646318-5_0,38646318-5_8,party,22,17,11,True,0.39285714285714285
14750215-1_0,14750215-1_1,business school,48,43,20,False,0.28169014084507044
14750215-1_0,14750215-1_2,business school,48,76,37,False,0.42528735632183906
14750215-1_0,14750215-1_3,business school,48,74,40,False,0.4878048780487805
14750215-1_0,14750215-1_4,business school,48,39,23,False,0.359375
14750215-1_0,14750215-1_5,business school,48,48,26,False,0.37142857142857144
14750215-1_0,14750215-1_6,business school,48,61,31,True,0.3974358974358974
6760887-1_0,6760887-1_1,team,19,18,15,False,0.6818181818181818
6760887-1_0,6760887-1_2,team,19,21,9,False,0.2903225806451613
6760887-1_0,6760887-1_3,team,19,22,15,False,0.5769230769230769
14151249-5_0,14151249-5_1,country,22,29,7,False,0.1590909090909091
25228272-1_0,25228272-1_1,city,49,61,33,False,0.42857142857142855
25228272-1_0,25228272-1_2,city,49,62,36,False,0.48
40445615-1_0,40445615-1_1,church,11,23,9,False,0.36
40445615-1_0,40445615-1_2,church,11,19,4,False,0.15384615384615385
40445615-1_0,40445615-1_3,church,11,11,4,False,0.2222222222222222
40445615-1_0,40445615-1_4,church,11,13,7,False,0.4117647058823529
40445615-1_0,40445615-1_5,church,11,12,8,False,0.5333333333333333
40445615-1_0,40445615-1_6,church,11,29,9,False,0.2903225806451613
40445615-1_0,40445615-1_7,church,11,19,5,False,0.2
40445615-1_0,40445615-1_8,church,11,20,9,False,0.4090909090909091
40445615-1_0,40445615-1_9,church,11,19,3,True,0.1111111111111111
286835-1_0,286835-1_1,composer,23,17,13,False,0.48148148148148145
286835-1_0,286835-1_2,composer,23,30,20,False,0.6060606060606061
286835-1_0,286835-1_3,composer,23,20,17,False,0.6538461538461539
286835-1_0,286835-1_4,composer,23,30,22,True,0.7096774193548387
10600071-1_0,10600071-1_1,division,6,5,5,False,0.8333333333333334
10600071-1_0,10600071-1_2,division,6,5,5,False,0.8333333333333334
26537666-6_0,26537666-6_1,team,10,13,4,False,0.21052631578947367
26537666-6_0,26537666-6_2,team,10,18,5,False,0.21739130434782608
26537666-6_0,26537666-6_3,team,10,26,4,False,0.125
26537666-6_0,26537666-6_4,team,10,21,8,False,0.34782608695652173
26537666-6_0,26537666-6_5,team,10,25,5,False,0.16666666666666666
26537666-6_0,26537666-6_6,team,10,40,8,False,0.19047619047619047
26537666-6_0,26537666-6_7,team,10,12,3,True,0.15789473684210525
4070965-1_0,4070965-1_1,name,20,19,12,False,0.4444444444444444
4070965-1_0,4070965-1_2,name,20,16,15,False,0.7142857142857143
4070965-1_0,4070965-1_3,name,20,17,9,False,0.32142857142857145
6735560-1_0,6735560-1_1,university,68,44,23,False,0.25842696629213485
6735560-1_0,6735560-1_2,university,68,44,30,False,0.36585365853658536
6735560-1_0,6735560-1_3,university,68,40,26,False,0.3170731707317073
6735560-1_0,6735560-1_4,university,68,81,42,True,0.3925233644859813
15733308-10_0,15733308-10_1,name,29,28,10,False,0.2127659574468085
15733308-10_0,15733308-10_2,name,29,41,9,False,0.14754098360655737
15733308-10_0,15733308-10_3,name,29,24,12,False,0.2926829268292683
15733308-10_0,15733308-10_4,name,29,42,20,False,0.39215686274509803
15733308-10_0,15733308-10_5,name,29,13,9,False,0.2727272727272727
15733308-10_0,15733308-10_6,name,29,26,17,False,0.4473684210526316
15733308-10_0,15733308-10_7,name,29,58,18,False,0.2608695652173913
15733308-10_0,15733308-10_8,name,29,28,11,False,0.2391304347826087
15733308-10_0,15733308-10_9,name,29,43,18,True,0.3333333333333333
4822798-1_0,4822798-1_1,name,45,83,31,False,0.31958762886597936
4822798-1_0,4822798-1_2,name,45,54,28,False,0.39436619718309857
4577785-1_0,4577785-1_1,year,15,21,9,False,0.3333333333333333
4577785-1_0,4577785-1_2,year,15,21,10,False,0.38461538461538464
4577785-1_0,4577785-1_3,year,15,15,11,False,0.5789473684210527
4577785-1_0,4577785-1_4,year,15,9,7,False,0.4117647058823529
4577785-1_0,4577785-1_5,year,15,18,8,True,0.32
20755449-1_0,20755449-1_1,name on the register,18,24,14,False,0.5
20755449-1_0,20755449-1_2,name on the register,18,50,5,False,0.07936507936507936
20755449-1_0,20755449-1_3,name on the register,18,28,6,False,0.15
20755449-1_0,20755449-1_4,name on the register,18,68,7,True,0.08860759493670886
8598496-6_0,8598496-6_1,name,56,32,18,False,0.2571428571428571
8598496-6_0,8598496-6_2,name,56,69,33,False,0.358695652173913
8598496-6_0,8598496-6_3,name,56,56,48,False,0.75
8598496-6_0,8598496-6_4,name,56,57,46,False,0.6865671641791045
8598496-6_0,8598496-6_5,name,56,50,30,False,0.39473684210526316
8598496-6_0,8598496-6_6,name,56,60,39,False,0.5064935064935064
8598496-6_0,8598496-6_7,name,56,45,20,False,0.24691358024691357
8598496-6_0,8598496-6_8,name,56,73,45,False,0.5357142857142857
8598496-6_0,8598496-6_9,name,56,82,49,True,0.550561797752809
757662-1_0,757662-1_1,name,52,96,36,False,0.32142857142857145
757662-1_0,757662-1_2,name,52,87,38,False,0.37623762376237624
757662-1_0,757662-1_3,name,52,103,38,False,0.3247863247863248
757662-1_0,757662-1_4,name,52,117,22,False,0.14965986394557823
757662-1_0,757662-1_5,name,52,71,42,False,0.5185185185185185
757662-1_0,757662-1_6,name,52,78,38,False,0.41304347826086957
757662-1_0,757662-1_7,name,52,62,22,False,0.2391304347826087
757662-1_0,757662-1_8,name,52,131,41,False,0.2887323943661972
757662-1_0,757662-1_9,name,52,98,31,False,0.2605042016806723
757662-1_0,757662-1_10,name,52,141,34,True,0.2138364779874214
3563003-3_0,3563003-3_1,album,17,40,13,False,0.29545454545454547
3563003-3_0,3563003-3_2,album,17,27,11,False,0.3333333333333333
3563003-3_0,3563003-3_3,album,17,19,5,False,0.16129032258064516
3563003-3_0,3563003-3_4,album,17,13,8,False,0.36363636363636365
3563003-3_0,3563003-3_5,album,17,34,12,False,0.3076923076923077
3563003-3_0,3563003-3_6,album,17,31,15,False,0.45454545454545453
3563003-3_0,3563003-3_7,album,17,23,10,False,0.3333333333333333
3563003-3_0,3563003-3_8,album,17,30,11,False,0.3055555555555556
3563003-3_0,3563003-3_9,album,17,29,9,True,0.24324324324324326
2626552-2_0,2626552-2_1,windows,5,6,4,False,0.5714285714285714
2626552-2_0,2626552-2_2,windows,5,5,2,False,0.25
2626552-2_0,2626552-2_3,windows,5,4,3,False,0.5
2626552-2_0,2626552-2_4,windows,5,5,3,False,0.42857142857142855
2626552-2_0,2626552-2_5,windows,5,6,4,False,0.5714285714285714
2626552-2_0,2626552-2_6,windows,5,5,4,True,0.6666666666666666
12733439-13_0,12733439-13_1,armando macci,27,73,14,False,0.16279069767441862
292024-2_0,292024-2_1,team name(s),22,27,7,False,0.16666666666666666
292024-2_0,292024-2_2,team name(s),22,47,18,False,0.35294117647058826
292024-2_0,292024-2_3,team name(s),22,31,7,False,0.15217391304347827
292024-2_0,292024-2_4,team name(s),22,40,14,False,0.2916666666666667
292024-2_0,292024-2_5,team name(s),22,47,19,False,0.38
292024-2_0,292024-2_6,team name(s),22,25,19,False,0.6785714285714286
292024-2_0,292024-2_7,team name(s),22,36,17,False,0.4146341463414634
292024-2_0,292024-2_8,team name(s),22,17,14,False,0.56
292024-2_0,292024-2_9,team name(s),22,27,12,True,0.32432432432432434
36396808-2_0,36396808-2_1,"surname, first name(s)",31,85,18,False,0.1836734693877551
36396808-2_0,36396808-2_2,"surname, first name(s)",31,67,12,False,0.13953488372093023
36396808-2_0,36396808-2_3,"surname, first name(s)",31,55,12,False,0.16216216216216217
36396808-2_0,36396808-2_4,"surname, first name(s)",31,66,14,False,0.1686746987951807
36396808-2_0,36396808-2_5,"surname, first name(s)",31,24,16,False,0.41025641025641024
36396808-2_0,36396808-2_6,"surname, first name(s)",31,26,9,True,0.1875
22672028-1_0,22672028-1_1,season season,26,41,23,False,0.5227272727272727
22672028-1_0,22672028-1_2,season season,26,29,16,False,0.41025641025641024
23193111-1_0,23193111-1_1,cardinal,20,30,9,False,0.21951219512195122
23193111-1_0,23193111-1_2,cardinal,20,36,15,False,0.36585365853658536
18438369-3_0,18438369-3_1,entrant,6,10,1,False,0.06666666666666667
18438369-3_0,18438369-3_2,entrant,6,13,2,False,0.11764705882352941
37081360-1_0,37081360-1_1,event,13,11,5,False,0.2631578947368421
14607673-2_0,14607673-2_1,year,24,33,10,False,0.2127659574468085
14607673-2_0,14607673-2_2,year,24,35,21,False,0.5526315789473685
140287-1_0,140287-1_1,name,35,32,16,False,0.3137254901960784
140287-1_0,140287-1_2,name,35,43,23,False,0.41818181818181815
140287-1_0,140287-1_3,name,35,24,18,False,0.43902439024390244
140287-1_0,140287-1_4,name,35,19,15,False,0.38461538461538464
140287-1_0,140287-1_5,name,35,29,16,False,0.3333333333333333
140287-1_0,140287-1_6,name,35,25,14,False,0.30434782608695654
140287-1_0,140287-1_7,name,35,41,25,True,0.49019607843137253
899424-4_0,899424-4_1,person,23,34,19,False,0.5
899424-4_0,899424-4_2,person,23,39,13,False,0.2653061224489796
899424-4_0,899424-4_3,person,23,15,12,False,0.46153846153846156
899424-4_0,899424-4_4,person,23,25,8,True,0.2
12705887-4_0,12705887-4_1,single single,16,16,7,False,0.28
12705887-4_0,12705887-4_2,single single,16,27,12,False,0.3870967741935484
6895545-1_0,6895545-1_1,name,49,57,18,False,0.20454545454545456
6895545-1_0,6895545-1_2,name,49,66,18,False,0.18556701030927836
6895545-1_0,6895545-1_3,name,49,56,39,False,0.5909090909090909
6895545-1_0,6895545-1_4,name,49,71,28,True,0.30434782608695654
2527039-1_0,2527039-1_1,nuclide symbol,13,20,5,False,0.17857142857142858
2527039-1_0,2527039-1_2,nuclide symbol,13,24,8,False,0.27586206896551724
2527039-1_0,2527039-1_3,nuclide symbol,13,27,9,False,0.2903225806451613
