_id,ltable_id,rtable_id,label,ltable_name,ltable_brand,ltable_size,ltable_price,rtable_name,rtable_brand,rtable_size,rtable_price
7884,altosight_582,altosight_767,0,kingston sdxc 128gb class 10 uhs\-i u3,kingston,128.0,219.0,usb key 32 gb 2 yr wrnty sony achat dans le rayon clã©s usb usb 2.0,sony,32.0,19.04
7885,altosight_275,altosight_669,0,lexar jumpdrive s25 32gb usb 3.0 flash drive ljds25-32gabeu (green),lexar,32.0,15.99,clã© usb sandisk cruzer glide 3.0 32 go\n,sandisk,32.0,22.02
7886,altosight_455,altosight_525,0,"toshiba 32 gb exceria pro 32gb sdhc uhs class 3 memory card - memory cards (32 gb, sdhc, class 3, 260 mb/s, 240 mb/s, uhs)",toshiba,32.0,76.67,clã© usb sandisk glide 128 gb 3.0 (4194551),sandisk,128.0,64.9
7887,altosight_100,altosight_622,0,lexar jumpdrive v30 - unidad flash usb - 16 gb en fnac.es,lexar,16.0,,kingston - carte mã©moire flash - 4 go - sdhc,kingston,4.0,
7888,altosight_111,altosight_379,0,sony unidad flash usb alta velocidad (32 gb) usm32gqx - pendrive / memoria usb en fnac.es,sony,32.0,,"lexar jumpdrive v30 - memoria usb 2.0 de 32 gb, verde",lexar,32.0,10.35
7889,altosight_235,altosight_713,0,"kingston technology dt101g2/32gb datatraveler 101 g2 32 gb usb flash drive, purple",kingston,32.0,17.39,sandisk ultra plus sdhc / sdxc geheugenkaart 32 gb 80 mb/s,sandisk,32.0,19.99
7890,altosight_133,altosight_393,0,intenso 3502450 rainbow line usb-stick 4 gb,intenso,4.0,5.49,"carte mã©moire sdxc sandisk ultra plus 64 go, classe 10",sandisk,64.0,37.99
7891,altosight_008,altosight_402,0,sandisk ultra performance class 10 microsd memory card - 32 gb,sandisk,32.0,29.99,toshiba sd-cx64uhs1(6 micro secure digital extended capacity (microsdxc),toshiba,64.0,51.51
7892,altosight_264,altosight_463,0,"kingston sdcit/8gb microsdhc 8 gb uhs-i class 10 industrial temperature card + sd adapter, black",kingston,8.0,9.67,"scheda memoria microsdhc sandisk ultra plus, classe 10, velocitã  di lettura fino a 80&nbsp;mb/s + adattatore sd 128 gb,sandisk,sdsqusc-128g-gn6ma",sandisk,128.0,90.65
7893,altosight_711,altosight_796,0,"toshiba exceria pro n101, 64 gb",toshiba,64.0,184.95,tesco direct: lexar jumpdrive v30 16 gb usb 2.0 flash drive - teal,lexar,16.0,10.13
7894,altosight_239,altosight_465,0,lexar v30 16gb jumpdrive usb 2.0 flash drive memory stick - teal,lexar,16.0,5.99,"kingston hxs3/512gb hyperx savage memoria flash, usb 3.0, 512 gb, lettura 350 mb/s, scrittura 250 mb/s, nero/rosso",kingston,512.0,232.89
7895,altosight_115,altosight_439,0,lexar jumpdrive p20 128gb - pendrive / memoria usb en fnac.es,lexar,128.0,,"sony usm128gqx memoria usb 3.0, capacitã  128 gb, velocitã  massima di lettura 226 mb/s, nero,sony,558m462,vergini,128gb,226mb/s,memoriausb,nera,sony",sony,128.0,82.53
7896,altosight_043,altosight_581,0,"clã© usb lexar jumpdrive c20m 32gb 32gb usb 3.0 (3.1 gen 1) type-a/type-c noir, argent lecteur usb flash (mk113845669)",lexar,32.0,29.97,kingston sdhc class 10 uhs-i 16gb,kingston,16.0,24.99
7897,altosight_290,altosight_379,0,toshiba exceria pro n401 128gb sd memory card 95 mb/s 4k - thn-n401s1280e4,toshiba,128.0,52.99,"lexar jumpdrive v30 - memoria usb 2.0 de 32 gb, verde",lexar,32.0,10.35
7898,altosight_304,altosight_317,0,kingston sda10/16gb uhs-i sdhc/sdxc sd-karte klasse 10 speicherkarte,kingston,16.0,17.05,toshiba thn-n101k0320e6 32gb exceria pro n101 sd karte,toshiba,32.0,74.99
7899,altosight_332,altosight_378,0,toshiba exceria pro n401 sdxc 128gb uhs-i u3 speicherkarte (bis zu 95mb/sek. lesen),toshiba,128.0,70.61,"lexar 8gb jumpdrive v10 4gb usb 2.0 tipo a azul unidad flash usb - memoria usb (4 gb, usb 2.0, tipo a, azul, win, mac)",lexar,8.0,18.8
7900,altosight_609,altosight_797,0,kingston sdhc class 4 (4gb) speicherkarte,kingston,4.0,9.99,tesco direct: lexar jumpdrive v30 32 gb usb 2.0 flash drive - green,lexar,32.0,16.33
7901,altosight_181,altosight_506,0,"samsung galaxy note 9 dual sim - 512gb, 8gb ram, 4g lte, midnight black",samsung,,16666.0,sandisk ultra plus class 10 sd memory card - 16 gb,sandisk,16.0,19.99
7902,altosight_159,altosight_617,0,cle usb sandisk 16go usb3,sandisk,16.0,30.0,toshiba exceria pro n401 sdxc 64 gb uhs-i u3 class 10,toshiba,64.0,39.0
7903,altosight_144,altosight_178,0,"toshiba exceria pro n401 , 32 gb",toshiba,32.0,35.99,"samsung galaxy a7 2018 dual sim - 128gb, 4gb ram, 4g lte, gold",samsung,,4950.0
7904,altosight_147,altosight_369,0,sony 128gb usb 3.0 pendrive usm128gqx,sony,128.0,49999.0,"toshiba exceria pro - n401 128gb sdxc uhs-i clase 3 memoria flash - tarjeta de memoria (sdxc, uhs-i, clase 3, negro, a prueba de rayos x, iso 7816-1)",toshiba,128.0,67.0
7905,altosight_153,altosight_479,0,lexar jumpdrive c20m 32gb,lexar,32.0,28.99,kingston secure digital card high-capacity 4gb  (retail),kingston,4.0,7.99
7906,altosight_427,altosight_805,0,"intenso int-3502450 memory stick rainbow line usb, 4 gb, blu",intenso,4.0,,tesco direct: sony microvault style usm4gmp (4gb) usb flash drive (pink),sony,4.0,8.78
7907,altosight_222,altosight_679,0,transcend ts64gsd2u3 | card sd secure digital | storage media | re ... - new,transcend,64.0,99.41,sony compact slim hd-sl1 - disque dur - 1 to - usb 3.0\n,sony,1024.0,109.0
7908,altosight_109,altosight_462,0,sandisk microsdhc+sd adapter 4gb sdsdqm-004g-b35a en fnac.es,sandisk,4.0,,"toshiba thn-u202w0080e4 penna flash da 8gb, usb 2.0, bianco",toshiba,8.0,
7909,altosight_311,altosight_545,0,kingston datatraveler dtse9g2 8gb speicherstick usb 3.0 silber,kingston,8.0,,clã© usb toshiba thn-u202w1280e4 128go usb 2.0 type a blanc lecteur usb flash (mk1725168789),toshiba,128.0,46.94
7910,altosight_280,altosight_460,0,lexar jumpdrive c20c 128 gb usb type-c flash drive,lexar,128.0,50.23,"lexar jumpdrive c20m unitã  flash microusb, 128 gb",lexar,128.0,58.05
7911,altosight_016,altosight_451,0,"wysokiej jako?ci karta pami?ci microsd sr-uy3a, ktã³ra zosta?a zaprojektowana do zapisu zdj?? w wysokiej rozdzielczo?ci, obs?ugi szybkich trybã³w zdj?? seryjnych oraz filmowania w rozdzielczo?ci 4k lub full hd (xavc s), w trakcie korzystania z urz?dze? takich jak np. zaawansowane smartfony, tablety czy kamery sportowe. wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki odczyt wynosz?cy 90 mb/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami. w zestawie z adapterem umo?liwiaj?cym ?atwe przes?anie danych z i do pami?ci komputera.",sony,128.0,229.0,lexar jumpdrive s25 32gb usb 3.0 flash drive ljds25-32gabeu (verde),lexar,32.0,13.11
7912,altosight_094,altosight_643,0,sandisk carte mã©moire microsdhc - 4 go,sandisk,4.0,,pny attachã© 4 8gb usb 2.0 negro unidad flash usb - pendrive / memoria usb infopavon pny,pny,8.0,9.99
7913,altosight_246,altosight_621,0,lexar 32 gb 1400x professional xqd compactflash card,lexar,32.0,,clã© usb3.0 lexar jumpdrive s25 32 go vert et blanc,lexar,32.0,
7914,altosight_420,altosight_699,0,"carte mã©moire microsdhc sandisk ultra plus 32 go, classe 10, vitesse de lecture allant jusqu'ã  80 mo/s + adaptateur sd",sandisk,32.0,19.99,pami?? lexar jumpdrive c20m 32 gb,lexar,32.0,87.9
7915,altosight_438,altosight_798,0,"sony usm32gqx memoria usb 3.0, capacitã  32 gb, velocitã  massima di lettura 226 mb/s, nero,sony,usm32gqx/b,vergini,226mb/s,32gb,memoriausb,nera,sony",sony,32.0,52.34,tesco direct: pny attach 4 8gb usb 2.0 type-a black flash drive,pny,8.0,
7916,altosight_004,altosight_768,0,lexar xqd 32gb x1400 professional xqd +kupon premium -50% na ab fotoksi??k? - abfoto,lexar,32.0,329.0,usb key 32 gb 2 yr wrnty sony achat dans le rayon clã©s usb usb 2.0,sony,32.0,19.22
7917,altosight_281,altosight_323,0,lexar p20 32gb usb 3.0 jumpdrive - ljdp20-32gcrbeu,lexar,32.0,30.86,lexar ljdc20c-128bbeuk jumpdrive c20c usb type-c-flash-laufwerk 128gb,lexar,128.0,65.52
7918,altosight_408,altosight_418,0,"pny clã© usb 2.0 attachã© 4 standard 8 go - noir,pny,fd8gbatt4-ef,clã© usb 8 go,clã© usb 8 go fantaisie,clã© usb 8 go originale,clã© usb 8 go pas cher,clã© usb 8 go verbatim,clã© usb 8 go sandisk,clã© usb 8 go kingston,clã© usb 8 go lexar,clã© usb 8 go emtec,clã© usb 8 go lã©go,lã©go,clef usb 8 go,clef usb 8 go fantaisie,clef usb 8 go originale,clef usb 8 go sandisk,clef usb 8 go verbatim,clef usb 8 go kingston,clef usb 8 go emtec,clã© usb 3.0,clã© usb 3.0 8 go,clef usb 3.0 8 go,clef usb 8 go 3.0,clã© usb 8 go 3.0,clã© usb 2.0,clã© usb 2.0 8 go,cle usb,cle usb utilisation,clã¨ usb,clã¨s usb,cle usb windows,clã©f usb,cles usb 8go,clefs usb,clã© usb 8go,clã© usb sandisk,clã©e usb,clã© usb pas chã¨re,clã© usb emetec,clã© usb 8 go,clã© usb 8gb,usb,usb 2.0,clã© usb corsair,usb key,cle usb pas cheres,clã© usb pny,clã© usb 8 giga,clã© usb transcend,clã© usb retractable,memory stick,stockage usb,clã©usb,cle usb 8 g,sandisk extreme,clef usb pas cher,clã© usb 8g,usb clã©,meilleur clã© usb,sandisk ultra,clã© usb 8 go pas cher,emtec clã© usb,clã© usb windows 7,sandisk cruzer blade,usb flash,mã©moire flash usb,clã© usb 2.0,clã© usb go,flash disk,sandisk cruzer fit,verbatim clã© usb,meilleure clã© usb,clã© usb intã©gral,clã© usb stockage,clã© usb ultra rapide,clã© usb 8,stockage clã© usb,clã© pc,pny clã© usb,usb 8go,usb clef,pny usb,clã© usb 8gb,clã© usb emtec 8go,clã© usb toshiba,clã© usb 8 go,clã© usb 8 go,clã© usb flash drive,usb sandisk,sandisk usb,sandisk clã© usb,clã© de 8,clef usb 8go,clã© usb petite capacitã©,usb 8 go",pny,8.0,7.78,"pny technologies fd128att430-ef attache 3.0â 4â -â mã©moire usb,pny,fd128att4-ef",pny,128.0,12.64
7919,altosight_034,altosight_481,0,clã© usb intenso cl&amp;eacute; usb 8gb intenso flashdrive premium line 3.0 - blister aluminium (mk935883071),intenso,8.0,10.55,sdca3/16gbsp 16gb micro sdhc uhs-i speedclass 3 single pack w/o adapter,kingston,16.0,24.9
7920,altosight_101,altosight_394,0,lexar jumpdrive v30 - unidad flash usb - 32 gb en fnac.es,lexar,32.0,14.99,kingston carte sd standard sd4/4gb sdhc classe 4 - 4go,kingston,4.0,
7921,altosight_150,altosight_674,0,sony usm16ca1 pendrive 16 gb,sony,16.0,10989.0,intenso premium line - clã© usb - 64 go\n,intenso,64.0,19.39
7922,altosight_549,altosight_621,0,tarjeta de memoria lexar sdhc de 8gb clase 10,lexar,8.0,7.9,clã© usb3.0 lexar jumpdrive s25 32 go vert et blanc,lexar,32.0,
7923,altosight_108,altosight_314,0,memoria usb toshiba transmemory u202 usb 2.0 128gb en fnac.es,toshiba,128.0,39.99,"lexar p20 32gb usb 3.0 jumpdrive - ljdp20-32gcrbeu,lexar media inc,ljdp20-32gcrbeu",lexar,32.0,42.55
7924,altosight_230,altosight_656,0,lexar professional jumpdrive s70 16gb usb 2.0 retractable design flash drive memory stick - grey,lexar,16.0,12.99,memoria toshiba exceria sdhc clase 10 uhs-i clase 3 16gb,toshiba,16.0,18.99
7925,altosight_492,altosight_589,0,sony sd serie u 8gb r90 cl 10 performance,sony,8.0,16.9,pam??ovã¡ karta kingston microsdhc 8gb uhs-i u1 (45r/10w) + adapter,kingston,8.0,197.0
7926,altosight_015,altosight_444,0,"wysokiej jako?ci karta pami?ci microsd sr-ux2a, ktã³ra zosta?a zaprojektowana do zapisu zdj?? w wysokiej rozdzielczo?ci, obs?ugi szybkich trybã³w zdj?? seryjnych oraz filmowania w rozdzielczo?ci 4k lub full hd (xavc s), w trakcie korzystania z urz?dze? takich jak np. zaawansowane smartfony, tablety czy kamery sportowe. wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki odczyt wynosz?cy 95 mb/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami. w zestawie z adapterem umo?liwiaj?cym ?atwe przes?anie danych z i do pami?ci komputera.",sony,128.0,229.0,"toshiba scheda di memoria microsdxc, 64gb - exceria - 95mb/s - uhs-i - u3",toshiba,64.0,49.0
7927,altosight_214,altosight_451,0,"pendrive 8gb toshiba transmemory u202 white, usb 2.0, blanco (mod.refe",toshiba,8.0,,lexar jumpdrive s25 32gb usb 3.0 flash drive ljds25-32gabeu (verde),lexar,32.0,13.11
7928,altosight_014,altosight_290,0,karta pami?ci sandisk microsdhc 16gb extreme pro 95mb/s c10 uhs-i + adapter sd,sandisk,16.0,103.0,toshiba exceria pro n401 128gb sd memory card 95 mb/s 4k - thn-n401s1280e4,toshiba,128.0,52.99
7929,altosight_278,altosight_744,0,lexar jumpdrive c20m 32gb micro-usb flash drive,lexar,32.0,19.28,shop samsung galaxy a10 dual sim red 32gb 4g lte online in egypt,samsung,,2040.0
7930,altosight_625,altosight_772,0,toshiba exceria pro - carte mã©moire flash - 32 go - sdhc uhs-ii,toshiba,32.0,,"intenso 3503470 basic line 16 gb, usb-stick, usb 2.0, 16 gb",intenso,16.0,7.99
7931,altosight_088,altosight_305,0,sony usm32gr noir clã© usb 32go,sony,32.0,,"kingston datatraveler dt101g2 32 gb usb-stick usb 2.0 lila [amazon frustfreie verpackung],kingston,dt101g2/32gb",kingston,32.0,23.25
7932,altosight_251,altosight_567,0,"sandisk 8gb ultra sdhc memory card, class 10, read speed up to 80 mb/s + sd adapter 32 gb",sandisk,32.0,30.47,"toshiba exceria pro n401 sdhc kort 32 gb - minneskort, usb-minne",toshiba,32.0,299.0
7933,altosight_578,altosight_756,0,sandisk extreme pro microsdhc minneskort 16 gb - minneskort till mobil,sandisk,16.0,379.0,"toshiba thn-u202w1280e4, 128 gb, 2.0, usb-anschluss typ a, kappe, 8 g, weiã",toshiba,128.0,37.71
7934,altosight_013,altosight_525,0,karta pami?ci lexar xqd 32 gb x1400 pro,lexar,32.0,289.0,clã© usb sandisk glide 128 gb 3.0 (4194551),sandisk,128.0,64.9
7935,altosight_253,altosight_540,0,"sandisk 8gb ultra sdhc memory card, class 10, read speed up to 80 mb/s + sd adapter 128 gb",sandisk,128.0,66.41,clã© usb lexar cl&amp;eacute; usb lexar jumpdrive v30 (mk362822542),lexar,16.0,8.53
7936,altosight_172,altosight_775,0,"samsung galaxy a10 dual sim - 32gb, 2gb ram, 4g lte, black",samsung,,1999.0,"intenso rainbow line, usb-stick, usb 2.0, 4 gb",intenso,4.0,6.49
7937,altosight_121,altosight_659,0,tarjeta microsdhc sandisk extreme pro uhs-1 16gb en fnac.es,sandisk,16.0,15.59,memoria toshiba sdhc 32gb exceria pro uhs clase 10,toshiba,32.0,91.99
7938,altosight_026,altosight_555,0,clã© usb lexar v30 32gb usb 2.0 (4169425),lexar,32.0,11.9,tarjeta de memoria - toshiba - thn-m401s0160e2 16gb microsd nand,toshiba,16.0,11.0
7939,altosight_320,altosight_390,0,kingston sda3/128gb sdhc/sdxc 128gb ultra high-speed class 3 speicherkarte,kingston,128.0,61.89,"carte mã©moire sdxc sandisk ultra plus 64 go, classe 10",sandisk,64.0,37.99
7940,altosight_126,altosight_430,0,sandisk microsdhc 4 gb | microsd | memorie | foto de angelis,sandisk,4.0,6.0,kingston data traveler 101 g2 chiavetta usb flash drive 16 gb,kingston,16.0,
7941,altosight_007,altosight_669,0,sandisk ultra performance class 10 microsd memory card - 128 gb,sandisk,128.0,69.99,clã© usb sandisk cruzer glide 3.0 32 go\n,sandisk,32.0,22.02
7942,altosight_462,altosight_575,0,"toshiba thn-u202w0080e4 penna flash da 8gb, usb 2.0, bianco",toshiba,8.0,,"toshiba exceria pro n401 sdxc kort 64 gb - minneskort, usb-minne",toshiba,64.0,499.0
7943,altosight_088,altosight_719,0,sony usm32gr noir clã© usb 32go,sony,32.0,,sony sdhc 8gb class 10 uhs-i,sony,8.0,350.0
7944,altosight_501,altosight_648,0,sandisk ultra performance class 10 microsd memory card - 32 gb,sandisk,32.0,29.99,pny attache 4 128 gb usb 2.0 asdiscount pny,pny,128.0,45.0
7945,altosight_117,altosight_408,0,pendrive kingston 64gb g4 memoria usb 3.0 64 gb original pen drive nuevo calidad en fnac.es,kingston,64.0,,"pny clã© usb 2.0 attachã© 4 standard 8 go - noir,pny,fd8gbatt4-ef,clã© usb 8 go,clã© usb 8 go fantaisie,clã© usb 8 go originale,clã© usb 8 go pas cher,clã© usb 8 go verbatim,clã© usb 8 go sandisk,clã© usb 8 go kingston,clã© usb 8 go lexar,clã© usb 8 go emtec,clã© usb 8 go lã©go,lã©go,clef usb 8 go,clef usb 8 go fantaisie,clef usb 8 go originale,clef usb 8 go sandisk,clef usb 8 go verbatim,clef usb 8 go kingston,clef usb 8 go emtec,clã© usb 3.0,clã© usb 3.0 8 go,clef usb 3.0 8 go,clef usb 8 go 3.0,clã© usb 8 go 3.0,clã© usb 2.0,clã© usb 2.0 8 go,cle usb,cle usb utilisation,clã¨ usb,clã¨s usb,cle usb windows,clã©f usb,cles usb 8go,clefs usb,clã© usb 8go,clã© usb sandisk,clã©e usb,clã© usb pas chã¨re,clã© usb emetec,clã© usb 8 go,clã© usb 8gb,usb,usb 2.0,clã© usb corsair,usb key,cle usb pas cheres,clã© usb pny,clã© usb 8 giga,clã© usb transcend,clã© usb retractable,memory stick,stockage usb,clã©usb,cle usb 8 g,sandisk extreme,clef usb pas cher,clã© usb 8g,usb clã©,meilleur clã© usb,sandisk ultra,clã© usb 8 go pas cher,emtec clã© usb,clã© usb windows 7,sandisk cruzer blade,usb flash,mã©moire flash usb,clã© usb 2.0,clã© usb go,flash disk,sandisk cruzer fit,verbatim clã© usb,meilleure clã© usb,clã© usb intã©gral,clã© usb stockage,clã© usb ultra rapide,clã© usb 8,stockage clã© usb,clã© pc,pny clã© usb,usb 8go,usb clef,pny usb,clã© usb 8gb,clã© usb emtec 8go,clã© usb toshiba,clã© usb 8 go,clã© usb 8 go,clã© usb flash drive,usb sandisk,sandisk usb,sandisk clã© usb,clã© de 8,clef usb 8go,clã© usb petite capacitã©,usb 8 go",pny,8.0,7.78
7946,altosight_318,altosight_320,0,toshiba thn-n101k0640e6 64gb exceria pro n101 sd karte,toshiba,64.0,148.45,kingston sda3/128gb sdhc/sdxc 128gb ultra high-speed class 3 speicherkarte,kingston,128.0,61.89
7947,altosight_168,altosight_407,0,lexar 8gb 300x premium ii sdhc card,lexar,8.0,10.0,lexar ljds25-16gabeu jumpdrive s25 16go usb 3.0 flash drive bleu sarcelle,lexar,16.0,11.9
7948,altosight_351,altosight_395,0,lexar p20 128gb usb 3.0 jumpdrive - ljdp20-128crbeu,lexar,128.0,93.47,"sony usm32gr noir clã© usb 32go,sony,558j683,clã© usb",sony,32.0,28.79
7949,altosight_017,altosight_405,0,"karta pami?ci sdhc (secure digital high capacity) gwarantuj?ca minimaln? szybko?? transferu 4 mb/s, kompatybilna tylko z urz?dzeniami obs?uguj?cymi standard sdhc. obj?ta wieczyst? gwarancj?.",kingston,4.0,,lexar ljds25-32gabeu jumpdrive s25 32go usb 3.0 flash drive vert,lexar,32.0,20.29
7950,altosight_021,altosight_145,0,carte micro sd sandisk extreme plus micro sdhc 16 go - msd 16gb ext plus v2 (4144520),sandisk,16.0,46.32,sandisk dual drive usb 3.0/type-c pendrive 16gb (173336) (sdddc2-016g-g46),sandisk,16.0,6689.0
7951,altosight_332,altosight_402,0,toshiba exceria pro n401 sdxc 128gb uhs-i u3 speicherkarte (bis zu 95mb/sek. lesen),toshiba,128.0,70.61,toshiba sd-cx64uhs1(6 micro secure digital extended capacity (microsdxc),toshiba,64.0,51.51
7952,altosight_381,altosight_546,0,lexar p20 128gb usb 3.0 jumpdrive - ljdp20-128crbeu,lexar,128.0,108.9,disque dur ssd samsung samsung disque dur usb3.0 externe t3 1to ssd,samsung,1024.0,334.0
7953,altosight_642,altosight_664,0,intenso premium line 8gb usb 3.0 - pendrive / memoria usb doodigital intenso,intenso,8.0,11.64,carte mã©moire sandisk ultra plus microsdxc 128go 80mo/seconde uhs-i avec adaptateur sd\n,sandisk,128.0,80.04
7954,altosight_289,altosight_297,0,toshiba exceria n302 128gb sd memory card 90 mb/s 4k hd - thn-n302r1280e4,toshiba,128.0,39.99,sandisk microsdhc 4gb class 4 speicherkarte (inkl. microsd zu sd adapter),sandisk,4.0,
7955,altosight_505,altosight_657,0,sandisk ultra performance class 10 microsdxc memory card - 64 gb,sandisk,64.0,39.99,memoria toshiba exceria sdxc class 10 uhs-i class 3 64gb,toshiba,64.0,33.99
7956,altosight_109,altosight_348,0,sandisk microsdhc+sd adapter 4gb sdsdqm-004g-b35a en fnac.es,sandisk,4.0,,kingston sda10/256gb - tarjeta sd profesional de 256 gb (uhs-i sdhc/sdxc clase 10),kingston,256.0,79.04
7957,altosight_228,altosight_795,0,"basic line 16gb,intenso,3502470",intenso,16.0,6.77,tesco direct: lexar jumpdrive s70 16gb usb memory flash drive - (burgundy) small blister,lexar,16.0,21.41
7958,altosight_314,altosight_605,0,"lexar p20 32gb usb 3.0 jumpdrive - ljdp20-32gcrbeu,lexar media inc,ljdp20-32gcrbeu",lexar,32.0,42.55,sandisk cruzer edge (4gb) speicherstick schwarz/rot,sandisk,4.0,7.9
7959,altosight_421,altosight_764,0,"carte mã©moire microsdhc sandisk ultra plus 32 go, classe 10, vitesse de lecture allant jusqu'ã  80 mo/s + adaptateur sd",sandisk,32.0,19.99,clã© usb attachã© 4 2.0 128 gb - fd128att4-ef - noir pny achat dans le rayon clã©s usb usb 2.0,pny,128.0,35.45
