_id,name,address,year,agency,source,counselor,amount,status
funding_11272,"Making Opportunities for Upgrading Schools and Education (MOUSE), Inc.","Puck Building 295 Lafayette St 5th Flr New York, NY 10012",2012,DYCD,Youth,Garodnick,5000.0,Cleared
funding_11273,"Making Opportunities for Upgrading Schools and Education (MOUSE), Inc.","Puck Building 295 Lafayette St 5th Flr Brooklyn, NY 10012 ",2012,DYCD,Youth,Levin,3500.0,Cleared
funding_11274,"Making Opportunities for Upgrading Schools and Education (MOUSE), Inc.","Puck Building 295 Lafayette St 5th Flr New York, NY 10012",2012,DYCD,Youth,Mendez,3500.0,Cleared
funding_11275,Making Opportunities for Upgrading Schools and Education,"50 W 23rd St, Suite 702 New York, NY 10010",2013,DOE,MOUSE,,275000.0,Pending
funding_11276,"Making Opportunities for Upgrading Schools and Education (MOUSE, Inc.)","50 West 23rd Street New York, NY 10010",2013,DYCD,Local,Comrie,3500.0,Cleared
funding_11277,"Making Opportunities for Upgrading Schools and Education (MOUSE, Inc.)","50 West 23Rd Street New York, NY 10010",2013,DYCD,Local,Jackson,4000.0,Cleared
funding_11278,"Making Opportunities for Upgrading Schools and Education (MOUSE, Inc.)","50 West 23rd Street New York, NY 10010",2013,DYCD,Youth,Dickens,5000.0,Cleared
funding_11279,"Making Opportunities for Upgrading Schools and Education (MOUSE, Inc.)","50 West 23Rd Street New York, NY 10010",2013,DYCD,Youth,Mendez,3500.0,Cleared
funding_11280,"Making Opportunities for Upgrading Schools and Education (MOUSE, Inc.)","50 West 23rd Street New York, NY 10010",2013,DYCD,Youth,Garodnick,5000.0,Cleared
funding_11281,"Making Opportunities for Upgrading Schools and Education (MOUSE, Inc.)","50 West 23rd Street New York, NY 10010",2013,DYCD,Youth,Koo,5000.0,Cleared
funding_11282,"Making Opportunities for Upgrading Schools and Education (MOUSE, Inc.)","50 West 23rd Street New York, NY 10010",2013,DYCD,Youth,Gennaro,5000.0,Cleared
funding_11283,"Making Opportunities for Upgrading Schools and Education (MOUSE, Inc.)","50 West 23rd Street New York, NY 10010",2013,DYCD,Youth,Greenfield,5000.0,Cleared
funding_11284,Institute for Labor  the Community,"541 East 12th Street New York, NY 10009-10009 ",2012,DYCD,Youth,Mendez,3500.0,Cleared
funding_11285,Institute for Labor  the Community,"541 East 12th Street New York, NY 10009-3800",2013,DYCD,Youth,Mendez,3500.0,Cleared
funding_11286,Shakespeare Society Inc,"45 East 78th St New York, NY 10075-0204",2012,DCA,Local,Garodnick,3500.0,Cleared
funding_11287,Shakespeare Society Inc,"118 Baxter Street New York, NY 10013",2013,DCLA,Local,Garodnick,3500.0,Cleared
funding_11288,"Agudath Israel of America Community Services, Inc.","42 Broadway New York, NY 10004",2011,DYCD,Local,Recchia,15000.0,Cleared
funding_11289,"Agudath Israel of America Community Services, Inc. ",,2010,DYCD,IOI,Brooklyn,25000.0,Pending
funding_11290,"Agudath Israel of America Community Services, Inc.","90 Bennett Avenue New York, NY 10033",2011,DFTA,Aging,Jackson,5000.0,Cleared
funding_11291,"Agudath Israel of America Community Services, Inc.","42 Broadway New York, NY 10004",2011,DFTA,Aging,Greenfield,7000.0,Cleared
funding_11292,"Agudath Israel of America Community Services, Inc.","42 Broadway New York, NY 10004",2011,DYCD,Adult Literacy,,20952.38,Cleared
funding_11293,"Agudath Israel of America Community Services, Inc.","42 Broadway New York, NY 10004",2012,DYCD,Local,Eugene,6000.0,Cleared
funding_11294,"Agudath Israel of America Community Services, Inc.","42 Broadway New York, NY 10004",2012,DYCD,Local,Fidler,5000.0,Cleared
funding_11295,"Agudath Israel of America Community Services, Inc.","42 BROADWAY NEW YORK, NY 10004",2012,DFTA,Aging,Greenfield,7500.0,Cleared
funding_11296,"Agudath Israel of America Community Services, Inc.","42 Broadway 14th Floor New York, NY 10004",2012,DFTA,Aging,Jackson,5000.0,Cleared
funding_11297,"Agudath Israel of America Community Services, Inc.","42 Broadway New York, NY 10004",2012,DYCD,Local,Recchia,5000.0,Cleared
funding_11298,"Agudath Israel of America Community Services, Inc.","42 Broadway New York, NY 10004",2012,DYCD,Adult Literacy Services Initiative,,20000.0,Cleared
funding_11299,"Agudath Israel of America Community Services, Inc.","42 Broadway New York, NY 10004",2012,DYCD,Local,Fidler,10000.0,Cleared
funding_11300,"Agudath Israel of America Community Services, Inc.","42 Broadway 14th Floor New York, NY 10004",2013,DFTA,Aging,Jackson,10000.0,Pending
funding_11301,"Agudath Israel of America Community Services, Inc.","42 Broadway New York, NY 10004",2013,DFTA,Aging,Greenfield,8000.0,Pending
funding_11302,"Agudath Israel of America Community Services, Inc.","42 Broadway 14th Floor New York, NY 10004",2013,DYCD,Local,Fidler,2500.0,Cleared
funding_11303,New Mount Zion Baptist Church,"171 West 140th Street New York, NY 10030",2011,DOHMH,HIV/AIDS Faith Based Initiative,,6400.0,Cleared
funding_11304,New Mount Zion Baptist Church,"171 West 140th Street Manhattan, NY 10030",2012,DOHMH,HIV/AIDS Faith Based Initiative,,6400.0,Pending
funding_11305,PAX (The Center to Prevent Youth Violence),,2012,DYCD,PAx Anti-Gun Program ,,50000.0,Cleared
funding_11306,PAX/Real Solutions to Gun Violence,"100 Wall Street, 2nd Floor New York, NY 10005",2011,DYCD,Local,CC,75000.0,Pending
funding_11307,Malcolm Shabazz Development Corporation,"102 West 116th Street New York, NY 10026",2012,DSBS,Local,Dickens,5000.0,Pending
funding_11308,"Bissel Gardens, Inc.","4378 Wickham Avenue Bronx, NY 10466",2011,DYCD,Youth,Koppell,10000.0,Cleared
funding_11309,"Bissel Gardens, Inc.","111 John Street Suite 1070 New york, NY 10038-3130",2013,DYCD,Local,Koppell,5000.0,Pending
funding_11310,"Labyrinth, Inc.","307 West 38th Street, Suite 1605 New York, NY 10018",2011,DCA,Local,Quinn,5000.0,Cleared
funding_11311,"Labyrinth, Inc.","307 West 38th Street Suite 1605 New York, NY 10018-2938 ",2012,DCA,Local,Quinn,5000.0,Cleared
funding_11312,"Labyrinth, Inc.","155 Bank Street New York, NY 10014",2013,DCLA,Local,Quinn,5000.0,Cleared
funding_11313,"New York Road Runners Foundation, Inc.","845 3rd Avenue New York, NY 10022",2010,DOHMH,Obesity Prevention Initiative,,246610.22,Pending
funding_11314,"New York Road Runners Foundation, Inc.","9 East 89th Street New York, NY 10128",2011,DOHMH,Obesity Prevention Initiative,,240000.0,Cleared
funding_11315,"New York Road Runners Foundation, Inc.","845 3rd Avenue Manhattan, NY 10022",2012,DOHMH,Obesity Intervention Program,,250000.0,Cleared
funding_11316,"New York Road Runners Foundation, Inc.","845 3rd Avenue Manhattan, NY 10022",2013,DOHMH,Obesity Prevention Initiative,,250000.0,Pending
funding_11317,"Arts for Art, Inc.","107 Suffolk St New York, NY 10002-3300 ",2012,DYCD,Youth,Mendez,3500.0,Cleared
funding_11318,"Arts for Art, Inc.","107 Suffolk St New York, NY 10002-3100",2013,DYCD,Youth,Mendez,3500.0,Cleared
funding_11319,West Side Community Garden,"P.O Box 20301, Park West Finance Station New York, NY 10025",2011,DPR,Local,Brewer,3500.0,Cleared
funding_11320,West Side Community Garden,"PO Box 20301 New York, NY 10025",2012,DPR,Local,Brewer,3500.0,Cleared
funding_11321,West Side Community Garden,"West Side Community Garden New York, NY 10025",2013,DPR,Local,Brewer,3500.0,Pending
funding_11322,"Varsity Club of Staten Island, Inc.","215 Liberty Avenue Staten Island, NY 10305",2011,DYCD,Local,Oddo,2000.0,Cleared
funding_11323,"Varsity Club of Staten Island, Inc.","215 Liberty Avenue Staten Island, NY 10305",2011,DYCD,Local,Rose,2000.0,Cleared
funding_11324,"Varsity Club of Staten Island, Inc.","215 Liberty Avenue Staten Island, NY 10305",2012,DYCD,Local,Oddo,1000.0,Cleared
funding_11325,"Varsity Club of Staten Island, Inc.","215 Liberty Avenue Staten Island, NY 10305",2012,DYCD,Local,Rose,2000.0,Cleared
funding_11326,"Varsity Club of Staten Island, Inc.","215 Liberty Avenue Staten Island, NY 10305",2013,DYCD,Local,Oddo,1000.0,Pending
funding_11327,"Varsity Club of Staten Island, Inc.","215 Liberty Avenue Staten Island, NY 10305",2013,DYCD,Local,Rose,3500.0,Pending
funding_11328,River Watch (1600 Sedgwick Avenue Tenant Association),"1600 Sedgwick Avenue Bronx, NY",2012,DYCD,Food Pantries-DYCD,Bronx,5000.0,Cleared
funding_11329,"Arthur Aviles Typical Theatre, Inc.","841 Barrett Street Bronx, NY 10474",2011,DCA,Local,Arroyo,10000.0,Cleared
funding_11330,"Arthur Aviles Typical Theatre, Inc.","841 Barretto Street Bronx, NY 10474",2012,DCA,Local,Arroyo,10000.0,Cleared
funding_11331,"Arthur Aviles Typical Theatre, Inc.","841 Barretto Street Bronx, NY 10474",2013,DCLA,Local,Arroyo,10000.0,Cleared
funding_11332,"Urban Dove, Inc., The","40 Exchange Place, Suite 501 New York, NY 10005",2011,DYCD,Youth,Quinn,3500.0,Cleared
funding_11333,"Urban Dove, Inc., The","40 Exchange Place, Suite 501 New York, NY 10005",2011,DYCD,Local,CC,10000.0,Cleared
funding_11334,"Urban Dove, Inc., The","40 Exchange Place New York, NY 10005",2012,DYCD,Local,CC,10000.0,Cleared
funding_11335,"Urban Dove, Inc., The","40 Exchange Place New York, NY 10005",2012,DYCD,Youth,Mark-Viverito,6500.0,Cleared
funding_11336,"Urban Dove, Inc., The","40 Exchange Place New York, NY 10005",2012,DYCD,Youth,Quinn,3500.0,Cleared
funding_11337,"Urban Dove, Inc., The","Church Street Station New York, NY 10007-0305",2013,DYCD,Youth,Quinn,3500.0,Pending
funding_11338,"Urban Dove, Inc., The","Church Street Station New York, NY 10008-0305",2013,DYCD,Youth,Viverito,6500.0,Pending
funding_11339,"Folksbiene Yiddish Theatre, Inc.","135 West 29th Street, Room 504 New York, NY 10001",2011,DCA,Local,Brewer,3000.0,Cleared
funding_11340,"Folksbiene Yiddish Theatre, Inc.","135 West 29th Street, Room 504 New York, NY 10001",2011,DCA,Local,Quinn,3000.0,Cleared
funding_11341,"Folksbiene Yiddish Theatre, Inc.","135 West 29th Street, Room 504 New York, NY 10001",2011,DCA,Local,Lappin,4000.0,Cleared
funding_11342,"Folksbiene Yiddish Theatre, Inc.","135 West 29th Street, Room 504 New York, NY 10001",2011,DCA,Local,Recchia,5000.0,Cleared
funding_11343,"Folksbiene Yiddish Theatre, Inc.","135 West 29th Street 504 New York, NY 10001-5181",2012,DCA,Local,Brewer,3000.0,Cleared
funding_11344,"Folksbiene Yiddish Theatre, Inc.","135 West 29th Street 504 New York, NY 10001-5181",2012,DCA,Local,Quinn,3000.0,Cleared
funding_11345,"Folksbiene Yiddish Theatre, Inc.","135 West 29th Street 504 New York, NY 10001-5181",2012,DCA,Local,Recchia,5000.0,Cleared
funding_11346,"Folksbiene Yiddish Theatre, Inc.","135 West 29th Street 504 New York, NY 10001-5181",2012,DCA,Local,Weprin,5000.0,Cleared
funding_11347,"Folksbiene Yiddish Theatre, Inc.","135 West 29th Street 504 New York, NY 10001",2013,DCLA,Local,Brewer,3000.0,Cleared
funding_11348,"Folksbiene Yiddish Theatre, Inc.","135 West 29th Street 504 New York, NY 10001",2013,DCLA,Local,Greenfield,3500.0,Cleared
funding_11349,"Folksbiene Yiddish Theatre, Inc.","135 West 29th Street 504 New York, NY 10001",2013,DCLA,Local,Weprin,10000.0,Cleared
funding_11350,"Folksbiene Yiddish Theatre, Inc.","135 West 29th Street 504 New York, NY 10001",2013,DCLA,Local,Quinn,3000.0,Cleared
funding_11351,"Folksbiene Yiddish Theatre, Inc.","135 West 29th Street 504 New York, NY 10001",2013,DCLA,Local,Recchia,5000.0,Cleared
funding_11352,"In the Spirit of the Children, Inc.","104 East 126th Street, Suite 4D New York, NY 10035",2011,DYCD,Youth,Dickens,4000.0,Cleared
funding_11353,"In the Spirit of the Children, Inc.","104 East 126th Street, Suite 4D New York, NY 10035",2011,DYCD,Youth,Williams,4000.0,Cleared
funding_11354,"In the Spirit of the Children, Inc.","104 East 126th Street, Suite 4D New York, NY 10035",2011,DYCD,Youth,Viverito,5000.0,Cleared
funding_11355,"In the Spirit of the Children, Inc.","104 East 126th Street, Suite 4D New York, NY 10035",2011,DYCD,Local,CC,15000.0,Cleared
funding_11356,"In the Spirit of the Children, Inc.","104 East 126th Street New york, NY 10035-1621",2012,DYCD,Local,CC,15000.0,Cleared
funding_11357,"In the Spirit of the Children, Inc.","104 East 126th Street New york, NY 10035-1621",2012,DYCD,Youth,Dickens,4000.0,Cleared
funding_11358,"After School Corporation, The","1440 Broadway New York, NY 10018",2011,DYCD,After-Three Corporation,,3800000.0,Cleared
funding_11359,"After School Corporation, The",,2012,DYCD,After-Three Corporation,,3000000.0,Cleared
funding_11360,After-Three Corporation,,2013,DYCD,After-Three Corporation,,3000000.0,Pending
funding_11361,Youth Ministries For Peace and Justice,"1384 Stratford Avenue Bronx, NY 10472",2010,DYCD,IOI,Bronx,80000.0,Pending
funding_11362,Youth Ministries For Peace and Justice,"1384 Startford Avenue Bronx, NY 10472",2011,DYCD,Local,Palma,50000.0,Cleared
funding_11363,Youth Ministries For Peace and Justice,"1384 Stratford Avenue Bronx, NY 10472",2011,DYCD,IOI,Bronx,76750.0,Cleared
funding_11364,Youth Ministries For Peace and Justice,"1384 Stratford Avenue Bronx, NY 10472",2012,DYCD,Immigrant Opportunities Initiative,Bronx,66250.0,Cleared
funding_11365,Youth Ministries For Peace and Justice,"1384 Stratford Avenue Bronx, NY 10472",2012,DYCD,Local,Palma,50000.0,Cleared
funding_11366,"Veterans of the Battle of the Bulge, Chapter 52","297 Clarke Avenue Staten Island, NY 10306",2011,DFTA,Aging,Ignizio,7000.0,Cleared
funding_11367,"Veterans of the Battle of the Bulge, Chapter 52","297 Clarke Ave Staten Island, NY 10306",2012,DFTA,Aging,Ignizio,7000.0,Cleared
funding_11368,"Citiwide Harm Reduction Program, Inc.","226 East 144th Street Bronx, NY 10451",2011,DOHMH,HIV/AIDS Communities of Color,,15170.06,Cleared
funding_11369,"Citiwide Harm Reduction Program, Inc.","226 East 144th Street Bronx, NY 10451",2011,DOHMH,Injection Drug Users Health Alliance,,79897.49,Cleared
funding_11370,"Citiwide Harm Reduction Program, Inc.","226 East 144th Street Bronx, NY 10451",2012,DOHMH,Injection Drug Users Health Alliance (IDUHA),,66879.0,Cleared
funding_11371,"Citiwide Harm Reduction Program, Inc.","226 East 144th Street Bronx, NY 10451",2012,DOHMH,HIV/AIDS Communities of Color (Prevention & Education),,9175.0,Pending
funding_11372,"Citiwide Harm Reduction Program, Inc.","226 East 144th Street Bronx, NY 10451-5909",2013,DOHMH,Local,Foster,25000.0,Pending
funding_11373,"Citiwide Harm Reduction Program, Inc.","226 East 144th Street Bronx, NY 10451-5909",2013,DOHMH,Local,Palma,5000.0,Pending
funding_11374,"Citiwide Harm Reduction Program, Inc.","226 East 144th Street Bronx, NY 10451-5909",2013,DOHMH,Local,Viverito,5000.0,Pending
funding_11375,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,Comrie,3500.0,Cleared
funding_11376,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,Greenfield,3500.0,Cleared
funding_11377,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,Levin,3500.0,Cleared
funding_11378,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,Nelson,3500.0,Cleared
funding_11379,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,Ignizio,5000.0,Cleared
funding_11380,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,Lappin,5000.0,Cleared
funding_11381,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,Recchia,5000.0,Cleared
funding_11382,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,Gonzalez,6000.0,Cleared
funding_11383,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,Palma,7500.0,Cleared
funding_11384,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,Arroyo,10000.0,Cleared
funding_11385,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,Eugene,10000.0,Cleared
funding_11386,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,Reyna,10000.0,Cleared
funding_11387,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,"White, Jr",10000.0,Cleared
funding_11388,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,Williams,10000.0,Cleared
funding_11389,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,Ferreras,15000.0,Cleared
funding_11390,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,Rivera,15000.0,Cleared
funding_11391,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,Halloran,18500.0,Cleared
funding_11392,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,Oddo,20000.0,Cleared
funding_11393,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,"Sanders, Jr",20000.0,Cleared
funding_11394,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,Seabrook,20000.0,Cleared
funding_11395,"Brain Tumor Foundation, The","1350 Avenue of the Americas, Suite 1200 New York, NY 10019",2011,DOHMH,Local,Dilan,30000.0,Cleared
funding_11396,"Brain Tumor Foundation, The","1350 Avenue of the Americas New York, NY 10019",2013,DOHMH,Local,Halloran,7000.0,Pending
funding_11397,"Brain Tumor Foundation, The","1350 Avenue of the Americas New York, NY 10019",2013,DOHMH,Local,Williams,2500.0,Pending
funding_11398,"Brain Tumor Foundation, The","1350 Avenue of the Americas New York, NY 10019",2013,DOHMH,Local,Cabrera,5000.0,Pending
funding_11399,"Brain Tumor Foundation, The","1350 Avenue of the Americas New York, NY 10019",2013,DOHMH,Local,Dilan,10000.0,Pending
funding_11400,"Pueblo En Marcha II, Inc.","401 East 145th Street, 1F Bronx, NY 10454",2011,HPD,Housing Presevation Initiative,,60000.0,Pending
funding_11401,"Pueblo En Marcha II, Inc.","401 East 145th Street, 1F Bronx, NY 10454",2011,HPD,Community Consultants,,10000.0,Pending
